time,open,high,low,close
2026-02-19T20:00:00-05:00,67195.37,67328.2,67114.42,67253.99
2026-02-19T21:00:00-05:00,67255.43,67315.64,67142.34,67209.99
2026-02-19T22:00:00-05:00,67209.99,67464.13,67208.63,67332.43
2026-02-19T23:00:00-05:00,67335.09,67364.7,67076,67236.01
2026-02-20T00:00:00-05:00,67236.01,67997.81,67177.18,67766.77
2026-02-20T01:00:00-05:00,67766.77,67872.49,67638.14,67820.71
2026-02-20T02:00:00-05:00,67820.71,67971.82,67745.04,67809.28
2026-02-20T03:00:00-05:00,67809.27,67925.77,67728.01,67852
2026-02-20T04:00:00-05:00,67853.85,68208.25,67853.16,68190.89
2026-02-20T05:00:00-05:00,68190.89,68294.86,67843.88,67924.64
2026-02-20T06:00:00-05:00,67927.86,67959.95,67257.38,67303.5
2026-02-20T07:00:00-05:00,67301.25,67587.36,67250,67521.23
2026-02-20T08:00:00-05:00,67520.7,67520.7,66427.23,66791.43
2026-02-20T09:00:00-05:00,66791.43,67310.99,66644.23,67066.99
2026-02-20T10:00:00-05:00,67059.01,68069.75,66529.5,67578.79
2026-02-20T11:00:00-05:00,67578.79,67921.16,67128.69,67786.99
2026-02-20T12:00:00-05:00,67785.67,67785.67,66938.32,67602.07
2026-02-20T13:00:00-05:00,67602.07,68000,67434.3,67917.99
2026-02-20T14:00:00-05:00,67917.99,67996.59,67530.11,67625.99
2026-02-20T15:00:00-05:00,67625.98,67826.36,67500,67733.36
2026-02-20T16:00:00-05:00,67730.14,67816.99,67607.43,67799.68
2026-02-20T17:00:00-05:00,67799.67,68086.19,67611.19,68052.28
2026-02-20T18:00:00-05:00,68052.28,68207.44,67878.85,67984.42
2026-02-20T19:00:00-05:00,67984.42,68025.87,67758.19,67811.76
2026-02-20T20:00:00-05:00,67811.76,67986,67800,67927.75
2026-02-20T21:00:00-05:00,67928.77,68085.57,67884.47,67980.65
2026-02-20T22:00:00-05:00,67980.64,67980.65,67516.93,67648.88
2026-02-20T23:00:00-05:00,67648.88,67832.02,67567.9,67797.72
2026-02-21T00:00:00-05:00,67797.72,67874.55,67785.52,67841.32
2026-02-21T01:00:00-05:00,67841.33,67903.17,67735.59,67771.19
2026-02-21T02:00:00-05:00,67771.19,67867.54,67730.2,67835.99
2026-02-21T03:00:00-05:00,67835.99,68071.1,67790,68035.18
2026-02-21T04:00:00-05:00,68035.18,68285,67954.26,68126.28
2026-02-21T05:00:00-05:00,68126.28,68225.68,68120.13,68199.99
2026-02-21T06:00:00-05:00,68199.97,68265.57,68058,68076.47
2026-02-21T07:00:00-05:00,68076.47,68201,67894.6,68191.77
2026-02-21T08:00:00-05:00,68191.77,68249.99,68074.8,68238.51
2026-02-21T09:00:00-05:00,68238.51,68608.01,68161.61,68427.97
2026-02-21T10:00:00-05:00,68427.97,68683.27,68389.06,68595.16
2026-02-21T11:00:00-05:00,68595.16,68620.5,68080,68313.43
2026-02-21T12:00:00-05:00,68314.78,68457.68,68185.06,68425.5
2026-02-21T13:00:00-05:00,68388.06,68627,68367.61,68564.99
2026-02-21T14:00:00-05:00,68564.98,68647.42,68510.79,68533.24
2026-02-21T15:00:00-05:00,68533.24,68587.61,68170.15,68199.99
2026-02-21T16:00:00-05:00,68199.98,68380.73,68166.01,68368.94
2026-02-21T17:00:00-05:00,68368.94,68450.94,67865,67961.79
2026-02-21T18:00:00-05:00,67958.09,68108.82,67926.18,67955.78
2026-02-21T19:00:00-05:00,67955.78,68072.72,67778.48,67920.32
2026-02-21T20:00:00-05:00,67920.31,68153.57,67908,68138.97
2026-02-21T21:00:00-05:00,68138.97,68200,67852.71,67889.59
2026-02-21T22:00:00-05:00,67889.59,68044.75,67802.78,68024.46
2026-02-21T23:00:00-05:00,68025.88,68063.58,67929.22,67959.11
2026-02-22T00:00:00-05:00,67959.11,67995.62,67860.7,67958.83
2026-02-22T01:00:00-05:00,67958.83,68152.46,67942.97,68020.67
2026-02-22T02:00:00-05:00,68024.99,68081.54,67969.34,67996.01
2026-02-22T03:00:00-05:00,67996.01,68007.97,67891.52,67942.41
2026-02-22T04:00:00-05:00,67942.39,68089.97,67942.39,68040.98
2026-02-22T05:00:00-05:00,68040.98,68138.98,67992.23,68112.6
2026-02-22T06:00:00-05:00,68112.6,68241.4,68112.6,68200
2026-02-22T07:00:00-05:00,68199.99,68221.92,67856.24,67912.79
2026-02-22T08:00:00-05:00,67912.79,68022.11,67555.24,67633.8
2026-02-22T09:00:00-05:00,67633.8,67672.3,67332.21,67434
2026-02-22T10:00:00-05:00,67434,67799.68,67289.36,67673.72
